Date,Close,Mahadasha,Antardasha,SMI_Base,Tithi,Nakshatra,Nithya_Yoga,Aspect_Mars_Saturn,Aspect_Jup_Sun,Aspect_Rahu_Mars,Vedha_Score,Sun_Deg,Sun_Speed,Moon_Deg,Moon_Speed,Mercury_Deg,Mercury_Speed,Venus_Deg,Venus_Speed,Mars_Deg,Mars_Speed,Jupiter_Deg,Jupiter_Speed,Saturn_Deg,Saturn_Speed,Uranus_Deg,Uranus_Speed,Neptune_Deg,Neptune_Speed,Pluto_Deg,Pluto_Speed,True_Node_Deg,True_Node_Speed,Lilith_Deg,Lilith_Speed,Ketu_Deg,Ketu_Speed
2003-05-07,6.07,Mars,Rahu,3.55,6,7,9,0,3,0,0,22.627,0.968,88.844,12.5572,22.318,-0.6219,355.245,1.2114,285.25,0.5756,105.837,0.0965,62.814,0.1098,308.537,0.0245,289.267,0.0046,235.532,-0.0212,35.607,0.0165,14.121,-0.0569,215.607,0
2003-05-08,6.08,Mars,Rahu,3.55,7,8,10,0,3,0,0,23.595,0.9675,101.557,12.8788,21.696,-0.6206,356.456,1.2115,285.825,0.5735,105.935,0.099,62.924,0.1106,308.561,0.0238,289.271,0.0041,235.511,-0.0215,35.617,0.0055,14.067,-0.0518,215.617,0
2003-05-09,6.12,Mars,Rahu,3.55,8,9,11,0,3,0,0,24.562,0.9669,114.62,13.255,21.081,-0.6084,357.668,1.2116,286.397,0.5713,106.035,0.1014,63.035,0.1114,308.585,0.023,289.275,0.0035,235.489,-0.0218,35.619,-0.0007,14.018,-0.0464,215.619,0
2003-05-12,6.15,Mars,Rahu,3.55,11,12,14,0,0,0,0,27.46,0.9654,156.279,14.5124,19.379,-0.5124,1.303,1.212,288.101,0.5646,106.351,0.1086,63.373,0.1138,308.65,0.0207,289.283,0.0019,235.422,-0.0227,35.59,-0.0184,13.904,-0.0289,215.59,0
2003-05-13,6.21,Mars,Rahu,3.55,12,13,15,0,0,0,0,28.426,0.9649,170.971,14.8577,18.891,-0.4633,2.515,1.2122,288.664,0.5623,106.46,0.1109,63.487,0.1145,308.671,0.0199,289.285,0.0013,235.399,-0.0229,35.573,-0.0147,13.879,-0.0228,215.573,0
2003-05-14,6.24,Mars,Rahu,3.55,14,14,17,0,0,0,0,29.39,0.9644,185.958,15.0945,18.455,-0.4074,3.727,1.2123,289.226,0.56,106.572,0.1132,63.602,0.1152,308.69,0.0192,289.286,0.0008,235.376,-0.0232,35.562,-0.0074,13.859,-0.0166,215.562,0
2003-05-15,6.24,Mars,Rahu,1.05,15,16,18,0,0,0,0,30.354,0.964,201.112,15.1889,18.078,-0.3457,4.94,1.2125,289.784,0.5576,106.687,0.1155,63.717,0.116,308.709,0.0184,289.286,0.0002,235.353,-0.0235,35.557,-0.0029,13.845,-0.0103,215.557,0
2003-05-16,6.26,Mars,Rahu,1.05,16,17,19,0,0,0,0,31.318,0.9636,216.283,15.1255,17.765,-0.2792,6.152,1.2127,290.341,0.5551,106.803,0.1177,63.834,0.1166,308.727,0.0176,289.286,-0.0003,235.329,-0.0237,35.556,0.0001,13.838,-0.0041,215.556,0
2003-05-19,6.2,Mars,Rahu,2.55,19,20,23,0,0,0,0,34.207,0.9625,260.441,14.1633,17.249,-0.0616,9.791,1.2133,291.994,0.5472,107.166,0.1242,64.187,0.1186,308.776,0.0152,289.283,-0.0019,235.257,-0.0244,35.566,0.005,13.854,0.0145,215.566,0
2003-05-20,6.18,Mars,Rahu,2.55,20,21,24,0,0,0,0,35.17,0.9622,274.381,13.7148,17.225,0.014,11.005,1.2135,292.54,0.5443,107.291,0.1264,64.306,0.1193,308.791,0.0144,289.281,-0.0025,235.233,-0.0246,35.571,0.0039,13.871,0.0205,215.571,0
2003-05-21,6.36,Mars,Rahu,2.55,21,22,25,0,0,0,0,36.132,0.9619,287.873,13.2722,17.277,0.09,12.218,1.2137,293.083,0.5414,107.419,0.1285,64.425,0.1199,308.805,0.0136,289.278,-0.003,235.208,-0.0248,35.572,-0.0022,13.895,0.0264,215.572,0
2003-05-22,6.35,Mars,Rahu,5.05,22,23,26,0,0,0,0,37.093,0.9616,300.938,12.8661,17.405,0.1658,13.432,1.2139,293.623,0.5383,107.548,0.1305,64.545,0.1205,308.818,0.0128,289.275,-0.0035,235.183,-0.025,35.566,-0.0091,13.924,0.0322,215.566,0
2003-05-23,6.41,Mars,Rahu,3.55,23,24,27,0,0,0,0,38.055,0.9613,313.624,12.5168,17.608,0.2409,14.646,1.2141,294.16,0.5352,107.68,0.1326,64.666,0.1211,308.831,0.012,289.271,-0.0041,235.158,-0.0252,35.557,-0.0065,13.959,0.0378,215.557,0
2003-05-27,6.53,Mars,Rahu,7.05,27,1,4,0,0,3,0,41.898,0.9602,1.902,11.8031,19.154,0.5281,19.504,1.2149,296.274,0.5215,108.226,0.1406,65.155,0.1232,308.872,0.0088,289.25,-0.0062,235.056,-0.0258,35.592,0.0078,14.154,0.0593,215.592,0
2003-05-28,6.46,Mars,Rahu,3.55,28,2,5,0,0,3,0,42.858,0.9599,13.69,11.7817,19.716,0.5957,20.719,1.2151,296.793,0.5179,108.368,0.1425,65.278,0.1237,308.881,0.008,289.244,-0.0067,235.03,-0.0259,35.599,0.0066,14.216,0.0643,215.599,0
2003-05-29,6.39,Mars,Rahu,3.55,29,2,6,0,0,3,0,43.818,0.9596,25.482,11.8097,20.345,0.6615,21.935,1.2153,297.309,0.5141,108.511,0.1444,65.402,0.1242,308.888,0.0072,289.237,-0.0072,235.004,-0.0261,35.606,0.0056,14.283,0.0692,215.606,0
2003-05-30,6.5,Mars,Rahu,3.55,30,3,7,0,0,3,0,44.777,0.9593,37.323,11.8801,21.039,0.7256,23.15,1.2154,297.821,0.5102,108.657,0.1462,65.527,0.1246,308.895,0.0063,289.23,-0.0077,234.978,-0.0262,35.608,-0.0014,14.354,0.0741,215.608,0
2003-06-02,6.54,Mars,Rahu,3.55,3,6,10,0,0,3,1,47.654,0.9584,73.519,12.2977,23.492,0.9074,26.797,1.2159,299.334,0.4979,109.104,0.1517,65.902,0.1259,308.91,0.0039,289.204,-0.0093,234.899,-0.0265,35.564,-0.0222,14.597,0.0879,215.564,0
2003-06-03,6.58,Mars,Rahu,3.55,4,7,11,0,0,3,1,48.612,0.9581,85.914,12.4986,24.428,0.965,28.013,1.216,299.83,0.4936,109.256,0.1534,66.028,0.1262,308.914,0.0031,289.195,-0.0098,234.873,-0.0265,35.541,-0.0243,14.687,0.0922,215.541,0
2003-06-04,6.63,Mars,Rahu,4.15,5,8,12,0,0,3,1,49.57,0.9578,98.526,12.7302,25.421,1.0211,29.229,1.2162,300.321,0.4892,109.41,0.1551,66.155,0.1266,308.917,0.0022,289.185,-0.0103,234.846,-0.0266,35.515,-0.0281,14.782,0.0965,215.515,0
2003-06-05,6.59,Mars,Rahu,4.15,6,9,13,0,0,3,1,50.528,0.9574,111.385,12.9929,26.47,1.076,30.445,1.2163,300.808,0.4847,109.566,0.1568,66.282,0.1269,308.918,0.0014,289.174,-0.0107,234.819,-0.0266,35.486,-0.029,14.88,0.1007,215.486,0
2003-06-06,6.58,Mars,Rahu,4.15,7,10,14,0,0,3,1,51.485,0.9571,124.522,13.2852,27.573,1.1297,31.662,1.2164,301.29,0.4801,109.724,0.1585,66.409,0.1272,308.919,0.0006,289.163,-0.0112,234.793,-0.0267,35.46,-0.0205,14.983,0.1047,215.46,0
2003-06-09,6.57,Mars,Rahu,4.15,10,13,17,0,0,3,0,54.355,0.9561,165.825,14.2556,31.198,1.2855,35.312,1.2169,302.71,0.4658,110.207,0.1633,66.792,0.1281,308.918,-0.0018,289.127,-0.0127,234.713,-0.0267,35.465,0.0175,15.315,0.1161,215.465,0
2003-06-10,6.61,Mars,Rahu,4.15,11,14,18,0,0,3,0,55.311,0.9558,180.23,14.5478,32.508,1.3359,36.528,1.2171,303.173,0.4608,110.371,0.1649,66.92,0.1283,308.915,-0.0026,289.114,-0.0131,234.686,-0.0267,35.484,0.0194,15.433,0.1196,215.484,0
2003-06-11,6.8,Mars,Rahu,4.15,12,15,19,0,0,3,0,56.266,0.9556,194.899,14.7768,33.869,1.3859,37.746,1.2172,303.631,0.4557,110.537,0.1664,67.048,0.1285,308.912,-0.0034,289.101,-0.0136,234.659,-0.0267,35.503,0.0166,15.554,0.123,215.503,0
2003-06-12,6.74,Mars,Rahu,4.15,13,16,21,0,0,3,0,57.222,0.9553,209.752,14.9107,35.28,1.4353,38.963,1.2174,304.084,0.4505,110.704,0.1679,67.177,0.1288,308.909,-0.0042,289.087,-0.014,234.633,-0.0267,35.515,0.0062,15.679,0.1263,215.515,0
2003-06-13,6.63,Mars,Rahu,4.15,14,17,22,0,0,3,0,58.177,0.9551,224.681,14.924,36.74,1.4844,40.18,1.2176,304.532,0.4451,110.872,0.1693,67.306,0.129,308.904,-0.005,289.073,-0.0145,234.606,-0.0266,35.513,-0.0117,15.806,0.1293,215.513,0
2003-06-16,6.62,Mars,Rahu,4.15,18,21,25,0,0,3,0,61.041,0.9546,268.64,14.2112,41.411,1.6294,43.834,1.2184,305.842,0.4281,111.387,0.1736,67.693,0.1295,308.885,-0.0074,289.027,-0.0158,234.526,-0.0265,35.396,-0.0575,16.207,0.1376,215.396,0
2003-06-17,6.55,Mars,Rahu,4.15,19,22,26,0,0,3,0,61.996,0.9545,282.648,13.7983,43.064,1.677,45.053,1.2186,306.267,0.4221,111.561,0.175,67.823,0.1296,308.878,-0.0082,289.011,-0.0162,234.5,-0.0264,35.338,-0.0585,16.346,0.1401,215.338,0
2003-06-18,6.51,Mars,Rahu,1.65,20,23,27,0,0,3,0,62.95,0.9544,296.229,13.3616,44.765,1.724,46.272,1.2189,306.686,0.4159,111.737,0.1763,67.953,0.1297,308.869,-0.0089,288.995,-0.0166,234.473,-0.0263,35.28,-0.0555,16.487,0.1425,215.28,0
2003-06-19,6.55,Mars,Rahu,5.15,21,24,1,0,0,3,0,63.905,0.9543,309.376,12.9392,46.512,1.7704,47.491,1.2192,307.099,0.4095,111.914,0.1777,68.082,0.1298,308.86,-0.0097,288.978,-0.017,234.447,-0.0263,35.228,-0.0484,16.631,0.1447,215.228,0
2003-06-20,6.52,Mars,Rahu,5.15,22,25,3,0,0,3,0,64.859,0.9542,322.122,12.5614,48.306,1.816,48.71,1.2195,307.505,0.4029,112.092,0.179,68.212,0.1299,308.85,-0.0105,288.961,-0.0175,234.421,-0.0262,35.187,-0.0306,16.777,0.1467,215.187,0
2003-06-23,6.51,Mars,Rahu,3.15,25,27,5,0,0,3,0,67.721,0.9541,358.578,11.8625,53.951,1.9451,52.37,1.2203,308.683,0.3819,112.635,0.1828,68.602,0.1301,308.815,-0.0128,288.907,-0.0186,234.343,-0.0258,35.208,0.0305,17.226,0.1524,215.208,0
2003-06-24,6.5,Mars,Rahu,3.15,26,1,6,0,0,3,0,68.675,0.954,10.398,11.7914,55.916,1.9844,53.59,1.2206,309.061,0.3745,112.818,0.184,68.732,0.1299,308.802,-0.0135,288.888,-0.019,234.317,-0.0257,35.237,0.0273,17.379,0.1541,215.237,0
2003-06-25,6.51,Mars,Rahu,3.15,27,2,7,0,0,3,0,69.63,0.954,22.186,11.7957,57.919,2.0212,54.811,1.2209,309.432,0.3669,113.003,0.1852,68.862,0.1301,308.788,-0.0143,288.869,-0.0194,234.292,-0.0255,35.261,0.0185,17.534,0.1558,215.261,0
2003-06-26,6.48,Mars,Rahu,5.65,27,3,8,0,0,3,0,70.584,0.954,34.012,11.8669,59.957,2.0551,56.032,1.2212,309.795,0.3591,113.188,0.1864,68.992,0.1301,308.773,-0.015,288.849,-0.0198,234.266,-0.0254,35.272,0.0023,17.69,0.1574,215.272,0
2003-06-27,6.46,Mars,Rahu,1.65,28,4,9,0,0,3,0,71.537,0.9539,45.939,11.994,62.028,2.0855,57.253,1.2215,310.15,0.3511,113.375,0.1876,69.122,0.13,308.758,-0.0158,288.829,-0.0201,234.241,-0.0252,35.262,-0.024,17.849,0.1589,215.262,0
2003-06-30,6.42,Mars,Rahu,1.65,1,7,12,0,0,3,0,74.399,0.9538,82.751,12.5842,68.395,2.1524,60.919,1.2223,311.166,0.326,113.943,0.1909,69.512,0.1298,308.707,-0.018,288.767,-0.0212,234.166,-0.0246,35.063,-0.1,18.332,0.1635,215.063,0
2003-07-01,6.41,Mars,Rahu,5.15,2,8,13,0,0,3,0,75.353,0.9537,95.448,12.8104,70.554,2.1656,62.141,1.2225,311.488,0.3172,114.135,0.1919,69.642,0.1297,308.689,-0.0187,288.746,-0.0215,234.142,-0.0244,34.956,-0.1116,18.496,0.1649,214.956,0
2003-07-02,6.4,Mars,Rahu,1.65,3,9,14,0,0,3,0,76.307,0.9537,108.372,13.0362,72.724,2.1739,63.364,1.2228,311.8,0.3083,114.327,0.193,69.772,0.1295,308.67,-0.0194,288.724,-0.0218,234.117,-0.0242,34.843,-0.113,18.662,0.1663,214.843,0
2003-07-03,6.39,Mars,Rahu,4.15,4,10,15,0,0,3,0,77.26,0.9536,121.519,13.2573,74.9,2.1775,64.587,1.223,312.104,0.2992,114.521,0.194,69.901,0.1294,308.65,-0.0201,288.702,-0.0221,234.093,-0.024,34.735,-0.1015,18.829,0.1677,214.735,0
2003-07-07,6.35,Mars,Rahu,5.15,8,14,20,0,0,3,0,81.074,0.9533,176.236,14.0861,83.572,2.1474,69.481,1.224,313.226,0.2611,115.304,0.1978,70.417,0.1286,308.564,-0.0228,288.611,-0.0233,233.999,-0.023,34.546,0.009,19.511,0.173,214.546,0
2003-07-08,6.34,Mars,Rahu,5.15,10,15,21,0,0,3,0,82.027,0.9532,190.415,14.2684,85.711,2.1305,70.705,1.2243,313.482,0.2512,115.502,0.1986,70.546,0.1284,308.541,-0.0234,288.588,-0.0236,233.977,-0.0227,34.562,0.0196,19.684,0.1742,214.562,0
2003-07-09,6.4,Mars,Rahu,1.65,11,16,22,0,0,3,0,82.981,0.9532,204.763,14.4201,87.832,2.1107,71.93,1.2245,313.728,0.241,115.701,0.1995,70.674,0.1281,308.517,-0.024,288.564,-0.0238,233.954,-0.0224,34.579,0.0131,19.859,0.1753,214.579,0
2003-07-10,6.31,Mars,Rahu,1.65,12,17,23,0,0,3,0,83.934,0.9532,219.239,14.5207,89.932,2.0884,73.154,1.2248,313.964,0.2307,115.901,0.2003,70.802,0.1278,308.493,-0.0247,288.54,-0.0241,233.932,-0.0221,34.583,-0.0082,20.035,0.1764,214.583,0
2003-07-11,6.33,Mars,Rahu,1.65,13,18,24,0,0,3,0,84.887,0.9532,233.78,14.5475,92.008,2.0641,74.379,1.2251,314.189,0.2202,116.102,0.2012,70.929,0.1275,308.468,-0.0253,288.516,-0.0243,233.91,-0.0218,34.559,-0.04,20.212,0.1774,214.559,0
2003-07-14,6.27,Mars,Rahu,1.65,16,21,1,0,0,0,0,87.747,0.9533,276.899,14.0507,98.08,1.9823,78.056,1.226,314.801,0.1874,116.709,0.2035,71.311,0.1266,308.39,-0.0271,288.442,-0.025,233.846,-0.0209,34.275,-0.1414,20.748,0.18,214.275,0
2003-07-15,6.22,Mars,Rahu,1.65,17,22,2,0,0,0,0,88.7,0.9534,290.785,13.7125,100.048,1.9532,79.282,1.2263,314.983,0.176,116.913,0.2042,71.437,0.1262,308.362,-0.0277,288.417,-0.0252,233.825,-0.0206,34.128,-0.1494,20.928,0.1807,214.128,0
2003-07-16,6.16,Mars,Rahu,1.65,18,23,3,0,0,0,0,89.653,0.9536,304.309,13.3307,101.987,1.9236,80.508,1.2267,315.153,0.1644,117.118,0.205,71.563,0.1259,308.334,-0.0282,288.392,-0.0254,233.805,-0.0202,33.981,-0.1407,21.109,0.1813,213.981,0
2003-07-17,6.2,Mars,Rahu,1.65,19,24,4,0,0,0,0,90.607,0.9537,317.444,12.9409,103.895,1.8936,81.735,1.227,315.312,0.1526,117.323,0.2057,71.689,0.1255,308.306,-0.0288,288.366,-0.0256,233.784,-0.0199,33.85,-0.1209,21.291,0.1819,213.85,0
2003-07-18,6.34,Mars,Rahu,1.65,20,25,5,0,0,0,0,91.561,0.9539,330.199,12.5762,105.774,1.8634,82.963,1.2274,315.458,0.1405,117.529,0.2064,71.814,0.1251,308.277,-0.0293,288.341,-0.0257,233.765,-0.0195,33.743,-0.0909,21.473,0.1825,213.743,0
2003-07-21,6.31,Mars,Rahu,1.65,23,1,8,0,0,0,0,94.423,0.9545,6.69,11.8683,111.228,1.7726,86.646,1.2285,315.824,0.1031,118.151,0.2084,72.187,0.1238,308.186,-0.0309,288.263,-0.0262,233.708,-0.0185,33.637,0.0076,22.023,0.184,213.637,0
2003-07-22,6.29,Mars,Rahu,1.65,24,2,9,0,0,0,0,95.378,0.9547,18.518,11.8015,112.985,1.7424,87.875,1.2288,315.921,0.0903,118.36,0.209,72.311,0.1233,308.155,-0.0314,288.237,-0.0264,233.689,-0.0181,33.648,0.0126,22.207,0.1844,213.648,0
2003-07-23,6.25,Mars,Rahu,4.15,25,3,10,0,0,0,0,96.333,0.9549,30.323,11.8228,114.713,1.7123,89.104,1.2292,316.005,0.0773,118.569,0.2096,72.434,0.1228,308.123,-0.0319,288.21,-0.0265,233.672,-0.0177,33.658,0.0045,22.392,0.1849,213.658,0
2003-07-24,6.2,Mars,Rahu,1.65,26,4,11,0,0,0,0,97.288,0.9552,42.191,11.9265,116.41,1.6823,90.333,1.2296,316.075,0.0642,118.779,0.2102,72.557,0.1223,308.091,-0.0324,288.184,-0.0266,233.654,-0.0173,33.653,-0.0169,22.577,0.1854,213.653,0
2003-07-25,6.25,Mars,Rahu,5.15,27,5,12,0,0,0,0,98.243,0.9554,54.2,12.1023,118.078,1.6524,91.563,1.2299,316.133,0.051,118.989,0.2107,72.679,0.1218,308.059,-0.0329,288.157,-0.0267,233.637,-0.0169,33.619,-0.0525,22.763,0.1859,213.619,0
2003-07-28,6.23,Mars,Rahu,4.15,30,7,15,0,0,0,0,101.11,0.9561,91.632,12.8933,122.9,1.5628,95.254,1.2309,316.226,0.0109,119.624,0.2123,73.042,0.1201,307.958,-0.0342,288.076,-0.027,233.588,-0.0157,33.278,-0.1681,23.322,0.1875,213.278,0
2003-07-29,6.14,Mars,Rahu,4.15,1,8,16,0,0,0,0,102.067,0.9563,104.667,13.1738,124.448,1.5328,96.486,1.2312,316.23,-0.0025,119.836,0.2127,73.161,0.1195,307.924,-0.0346,288.049,-0.0271,233.573,-0.0152,33.097,-0.1905,23.51,0.188,213.097,0
2003-07-30,6.15,Mars,Rahu,4.15,2,9,17,0,0,0,0,103.023,0.9565,117.971,13.4282,125.966,1.5026,97.717,1.2315,316.221,-0.0159,120.049,0.2132,73.281,0.1189,307.889,-0.035,288.022,-0.0271,233.558,-0.0148,32.903,-0.1928,23.699,0.1886,212.903,0
2003-07-31,6.19,Mars,Rahu,4.15,3,10,18,0,0,0,0,103.98,0.9567,131.51,13.6423,127.453,1.4722,98.949,1.2318,316.198,-0.0292,120.263,0.2136,73.399,0.1182,307.854,-0.0354,287.995,-0.0272,233.543,-0.0144,32.72,-0.1704,23.887,0.1892,212.72,0
2003-08-01,6.17,Mars,Rahu,4.15,4,11,19,0,0,0,0,104.936,0.9569,145.24,13.81,128.91,1.4415,100.181,1.2321,316.163,-0.0424,120.477,0.214,73.517,0.1176,307.818,-0.0357,287.968,-0.0272,233.529,-0.0139,32.568,-0.1319,24.077,0.1899,212.568,0
2003-08-04,6.11,Mars,Rahu,4.15,7,15,23,0,0,0,0,107.808,0.9574,187.149,14.0836,133.093,1.3466,103.878,1.233,315.977,-0.0811,121.12,0.2151,73.867,0.1155,307.709,-0.0367,287.886,-0.0273,233.489,-0.0125,32.355,-0.0168,24.649,0.1917,212.355,0
2003-08-05,6.08,Mars,Rahu,4.15,8,16,24,0,0,0,0,108.765,0.9576,201.257,14.1283,134.424,1.3137,105.111,1.2332,315.89,-0.0936,121.336,0.2154,73.982,0.1148,307.672,-0.037,287.859,-0.0272,233.477,-0.0121,32.349,0.0015,24.841,0.1923,212.349,0
2003-08-06,6.19,Mars,Rahu,4.15,9,17,25,0,0,0,0,109.723,0.9578,215.401,14.1571,135.721,1.2801,106.345,1.2335,315.79,-0.1059,121.551,0.2157,74.096,0.114,307.635,-0.0373,287.832,-0.0272,233.465,-0.0116,32.35,-0.003,25.034,0.1928,212.35,0
2003-08-07,6.35,Mars,Rahu,4.15,10,18,26,0,0,0,0,110.681,0.958,229.564,14.164,136.983,1.2455,107.578,1.2337,315.678,-0.118,121.767,0.216,74.21,0.1132,307.598,-0.0376,287.804,-0.0272,233.454,-0.0111,32.336,-0.0286,25.227,0.1933,212.336,0
2003-08-08,6.36,Mars,Rahu,4.15,12,19,27,0,0,0,0,111.639,0.9582,243.717,14.1367,138.211,1.2099,108.812,1.234,315.554,-0.1298,121.983,0.2163,74.323,0.1125,307.56,-0.0379,287.777,-0.0272,233.443,-0.0106,32.289,-0.0667,25.421,0.1938,212.289,0
2003-08-11,6.39,Mars,Rahu,4.15,15,22,4,0,1,0,1,114.515,0.959,285.643,13.718,141.672,1.0955,112.515,1.2348,315.113,-0.1636,122.633,0.217,74.657,0.11,307.445,-0.0386,287.696,-0.027,233.413,-0.0092,31.891,-0.1931,26.004,0.1949,211.891,0
2003-08-12,6.44,Mars,Rahu,4.15,16,23,5,0,1,0,1,115.474,0.9593,299.233,13.4542,142.747,1.0543,113.75,1.2351,314.944,-0.1742,122.85,0.2171,74.766,0.1092,307.407,-0.0388,287.669,-0.0269,233.404,-0.0087,31.688,-0.2084,26.199,0.1951,211.688,0
2003-08-13,6.43,Mars,Rahu,4.15,17,24,6,0,1,0,1,116.433,0.9596,312.537,13.1479,143.78,1.0113,114.986,1.2354,314.765,-0.1844,123.068,0.2173,74.875,0.1083,307.368,-0.0389,287.642,-0.0268,233.396,-0.0082,31.482,-0.1999,26.394,0.1954,211.482,0
2003-08-14,6.46,Mars,Rahu,4.15,18,25,7,0,1,0,1,117.393,0.96,325.523,12.8235,144.769,0.9663,116.221,1.2357,314.576,-0.1942,123.285,0.2175,74.983,0.1074,307.329,-0.0391,287.615,-0.0267,233.388,-0.0077,31.293,-0.1753,26.589,0.1956,211.293,0
2003-08-15,6.48,Mars,Rahu,4.15,19,26,8,0,1,0,1,118.353,0.9604,338.187,12.5084,145.712,0.9191,117.457,1.236,314.377,-0.2036,123.502,0.2176,75.09,0.1065,307.29,-0.0393,287.589,-0.0266,233.38,-0.0072,31.135,-0.1398,26.785,0.1957,211.135,0
2003-08-18,6.48,Mars,Rahu,4.15,22,2,11,0,1,0,1,121.236,0.9616,14.592,11.8614,148.24,0.7621,121.167,1.237,313.727,-0.2286,124.156,0.218,75.405,0.1038,307.171,-0.0397,287.509,-0.0263,233.361,-0.0057,30.914,-0.0164,27.373,0.1961,210.914,0
2003-08-19,6.45,Mars,Rahu,4.15,23,2,12,0,1,0,1,122.198,0.9621,26.416,11.801,148.974,0.7038,122.404,1.2373,313.495,-0.2358,124.374,0.2181,75.509,0.1028,307.132,-0.0397,287.483,-0.0261,233.356,-0.0051,30.906,-0.0015,27.569,0.1962,210.906,0
2003-08-20,6.48,Mars,Rahu,7.65,23,3,13,0,1,0,1,123.16,0.9625,38.225,11.8318,149.647,0.6422,123.641,1.2376,313.256,-0.2423,124.592,0.2181,75.611,0.1018,307.092,-0.0398,287.457,-0.026,233.351,-0.0046,30.906,-0.0022,27.765,0.1963,210.906,0
2003-08-21,6.54,Mars,Rahu,7.65,24,4,14,0,1,0,1,124.123,0.963,50.11,11.9537,150.257,0.5769,124.879,1.2379,313.011,-0.2481,124.81,0.2181,75.712,0.1008,307.052,-0.0399,287.431,-0.0258,233.346,-0.0041,30.897,-0.0187,27.962,0.1965,210.897,0
2003-08-22,6.44,Mars,Rahu,4.15,25,5,15,0,1,0,1,125.086,0.9634,62.16,12.161,150.799,0.5079,126.117,1.2381,312.76,-0.2533,125.028,0.218,75.812,0.0998,307.012,-0.0399,287.405,-0.0256,233.343,-0.0036,30.863,-0.0526,28.158,0.1966,210.863,0
2003-08-25,6.44,Mars,Rahu,4.15,28,8,18,0,1,0,1,127.979,0.9648,100.016,13.1366,151.985,0.2763,129.832,1.239,311.982,-0.2641,125.683,0.2181,76.107,0.0966,306.892,-0.04,287.329,-0.0251,233.334,-0.002,30.508,-0.1773,28.749,0.1972,210.508,0
2003-08-26,6.44,Mars,Rahu,4.15,29,9,19,0,1,0,1,128.944,0.9653,113.333,13.4932,152.219,0.1905,131.071,1.2392,311.717,-0.2661,125.901,0.218,76.203,0.0955,306.852,-0.0399,287.304,-0.0248,233.333,-0.0014,30.317,-0.2015,28.946,0.1975,210.317,0
2003-08-27,6.47,Mars,Rahu,4.15,30,10,20,0,1,0,1,129.909,0.9657,126.99,13.8125,152.365,0.1006,132.311,1.2394,311.45,-0.2672,126.119,0.2179,76.298,0.0943,306.812,-0.0399,287.279,-0.0246,233.331,-0.0009,30.111,-0.2062,29.144,0.1977,210.111,0
2003-08-28,6.58,Mars,Rahu,4.15,1,11,21,0,1,0,1,130.875,0.9661,140.936,14.0663,152.419,0.0067,133.55,1.2397,311.183,-0.2675,126.337,0.2178,76.392,0.0932,306.772,-0.0398,287.255,-0.0244,233.331,-0.0004,29.914,-0.1851,29.342,0.1979,209.914,0
2003-08-29,6.59,Mars,Rahu,4.15,2,12,22,0,1,0,1,131.841,0.9665,155.095,14.2367,152.377,-0.0907,134.79,1.2399,310.915,-0.2669,126.554,0.2177,76.484,0.092,306.733,-0.0398,287.231,-0.0241,233.331,0.0002,29.748,-0.1439,29.54,0.1982,209.748,0
2003-09-02,6.63,Mars,Rahu,4.15,7,16,27,0,1,0,1,135.711,0.9681,212.241,14.1821,151.201,-0.4991,139.751,1.2405,309.865,-0.2562,127.424,0.2169,76.843,0.0872,306.574,-0.0393,287.136,-0.0231,233.336,0.0024,29.515,0.0023,30.334,0.1989,209.515,0
2003-09-03,6.63,Mars,Rahu,4.15,8,17,1,0,1,0,1,136.679,0.9684,226.369,14.0709,150.652,-0.599,140.992,1.2407,309.611,-0.2516,127.64,0.2167,76.929,0.0859,306.535,-0.0391,287.113,-0.0228,233.338,0.0029,29.519,0.0012,30.533,0.199,209.519,0
2003-09-04,6.62,Mars,Rahu,4.15,9,19,2,0,1,3,1,137.648,0.9688,240.379,13.9486,150.005,-0.6939,142.232,1.2408,309.362,-0.2462,127.857,0.2164,77.015,0.0846,306.496,-0.0389,287.091,-0.0225,233.342,0.0035,29.51,-0.0213,30.732,0.199,209.51,0
2003-09-05,6.59,Mars,Rahu,4.15,10,20,3,0,0,3,1,138.617,0.9692,254.263,13.8171,149.267,-0.7813,143.473,1.241,309.118,-0.2402,128.073,0.2161,77.099,0.0834,306.457,-0.0387,287.068,-0.0222,233.345,0.004,29.471,-0.0594,30.931,0.199,209.471,0
2003-09-08,6.68,Mars,Rahu,7.65,13,23,6,0,0,3,1,141.526,0.9705,295.012,13.3139,146.607,-0.9699,147.197,1.2413,308.429,-0.2184,128.72,0.2151,77.343,0.0794,306.342,-0.0381,287.003,-0.0212,233.36,0.0056,29.099,-0.1781,31.527,0.1984,209.099,0
2003-09-09,6.61,Mars,Rahu,4.15,14,24,7,0,0,3,1,142.497,0.971,308.219,13.0942,145.621,-0.9986,148.438,1.2415,308.215,-0.21,128.935,0.2148,77.422,0.0781,306.304,-0.0378,286.982,-0.0208,233.366,0.0062,28.913,-0.1895,31.726,0.1981,208.913,0
2003-09-10,6.54,Mars,Rahu,4.15,15,25,8,0,0,3,1,143.468,0.9714,321.193,12.8525,144.616,-1.0063,149.68,1.2416,308.009,-0.2011,129.15,0.2144,77.499,0.0767,306.267,-0.0375,286.962,-0.0205,233.372,0.0067,28.727,-0.1815,31.924,0.1976,208.727,0
